gene_symbol,chromosome,start,end,BXD1,BXD2,BXD6,BXD8,BXD9,BXD11,BXD12,BXD13,BXD14,BXD16,BXD18,BXD19,BXD21,BXD23,BXD27,BXD28,BXD29,BXD31,BXD32,BXD33,BXD34,BXD36,BXD40,BXD42
D830014E11Rik,5,106253530.0,106261453.0,7.33987698,7.044670284,7.342441486,6.981681553,7.323786178,7.128968719,7.427184418,7.533104652,6.726042175,7.321830612,7.034950356,8.080488463,6.534846847,7.313756351,7.16282009,7.277978987,7.168825068,7.336270332,6.878828592,7.3584261935,7.019926767,7.149653094,7.04537343,8.267800408
D930015E06Rik,3,83702209.0,83844083.0,9.92467768,10.66750763,9.644614853,9.222935953,10.67069183,10.63335782,9.55062793,9.771056497,9.343064883,10.56534957,9.689061882,10.90637703,8.804760404,9.960850452,9.697638715,9.800445306,8.480985283,9.290546652,8.619356502,9.777761243,9.525612998,9.732748743,10.40179763,9.892164563
D930048N14Rik,11,51464456.0,51471183.0,7.73556087,7.651296935,8.733630547,7.18024198,7.415520476,7.799747331,8.440090386,7.91505563,7.83888868,8.588568477,8.383781165,8.743116766,8.43219108,7.806841429,7.789627156,7.732419967,8.568199483,8.14466688,7.976929106,7.743134575999999,7.702504531,7.86449834,7.841979549,9.200007584
Dars,1,130260285.0,130313902.0,7.540902497,7.1249259105,6.760483237,7.7831183845,6.768032961,7.6038906614999995,7.836123650999999,7.619921087,7.658864302,7.7825510355,7.420459631,7.7117016215000005,7.731525605,7.574611776999999,7.6110592845,7.6396372005,7.936992504499999,8.247801434,7.512894856500001,7.4438633485,7.50738148,6.989243361,7.624610232,7.591689779999999
Dazap2,15,100446093.0,100451192.0,13.21563704,13.47680947,12.47448292,12.42112237,13.02302282,13.76122113,12.52036794,12.64737916,12.13067098,13.01311789,12.2597739,13.50417662,12.05556568,12.78323214,12.52512055,12.67487663,11.65044948,12.20606494,11.43114222,12.532906875,12.94855337,11.96887242,12.58726569,12.89556174
Dbi,1,122009857.0,122017655.0,13.26991548,12.92850861,13.09833374,13.52917215,12.87018235,12.74793538,12.94855337,13.17623682,13.28267888,12.76196023,13.20688552,11.83185007,13.47680947,13.0003441,13.03784732,13.10896842,13.21935714,13.22698235,13.35766859,12.751611539999999,14.0359921,12.8770924,12.80966466,11.83342636
Dctn3,4,41661830.0,41670202.0,9.190170312,9.19285651,10.02391052,9.817218765,9.811103997,9.750418216,10.42104606,9.711512189,9.830466319,10.11288974,10.23232061,9.734875882,9.354459749,9.890547999,10.109577,9.587651676,10.17486689,10.33514741,10.17427783,10.160037812999999,9.613332335,9.256411096,9.646600618,10.30320142
Dcxr,11,120586713.0,120588595.0,8.453927641,7.974618875,8.901472272,8.311050487,8.377569197,7.747671551,8.839113271,8.60788513,8.111702319,8.303033668,8.77966812,7.814484377,8.489758217,8.328400615,8.575416897,8.456000438,8.209409272,8.322672542,8.508085177,8.4937858585,8.231747032,8.128214527,8.342660912,7.537553168
Ddah2,17,35196046.0,35199040.0,7.594687564,8.521437673,7.62287911,7.812269536,7.783446019,8.183917082,7.392937996,7.820401513,7.879052995,7.742957979,7.207704326,8.455249582,6.82869916,8.050179502,7.334183241,7.480616228,7.568333431,7.280227225,7.039301045,7.634640858,7.653911229,7.222445666,7.724005428,8.066233745
Ddb1,19,10680115.0,10704312.0,11.3107724,10.9410296,11.36926293,11.37032306,11.11117659,10.45720139,10.93659806,11.29042172,11.39097793,10.70815024,11.21692211,10.36334211,11.2272835,11.13259797,11.28726143,11.02445431,10.93190372,10.92122682,11.37979765,10.889264185,10.99222652,11.25300363,10.82313578,10.1853605
Ddit3,10,126727830.0,126733342.0,8.380020621,8.458022675,9.149336443,8.235956101,8.700131238,8.523423085,9.414262255,8.478979596,8.703187561,9.109995557,8.980222795,9.009583197,9.26975881,8.801993248,9.088133574,8.470376894,8.468596186,8.898264157,8.952160125,9.523995453000001,8.684296691,8.674613746,8.535658494,9.900368649
Ddit4,10,59412423.0,59414518.0,7.16116139,7.549742058,7.316892907,7.453565855,8.640768989,7.707914854,7.640463265,7.82494827,7.320489843,7.832136531,7.638464632,7.904140906,6.477801141,7.39178887,7.402634527,7.18651077,7.372104978,7.143827757,6.832153637,7.96394204,7.275241467,7.822124333,7.279745219,7.183978169
Ddost,4,137860645.0,137868543.0,11.92723148,11.6278176,11.41185703,11.20278429,11.77466722,11.30672536,11.43871945,11.63184865,11.36926293,11.16258048,11.41288374,10.69519979,10.46059188,11.26920106,11.56926298,11.35790096,11.21305463,11.5502343,11.02065756,11.1298986,10.56681444,11.17024881,11.41079807,10.22568676
Ddt,10,75233978.0,75236119.0,7.544888617,8.137314593,7.616197838,7.078282917,8.037067221,7.887889649,7.341731363,7.411516802,7.552265318,7.83240369,7.440292031,7.555197346,6.812178825,7.521421013,7.55409616,7.374624646,7.047983158,7.200055073,6.959443948,7.401834481,7.286688652,7.318631004,7.714678762,7.009226614
Ddx25,9,35349433.0,35366013.0,7.671442604,7.167709989,7.246721053,6.774359234,7.018116305,7.203478651,7.229486157,7.901976502,7.431186278,6.99502239,7.237053432,6.891064217,7.10212033,7.064398454,7.870894393,7.563136633,7.148575419,7.520497737,7.381061094,8.1087477845,8.573227754,7.493508901,6.90141984,6.957954045
Ddx3x,20,12858096.0,12871178.0,8.361397298,9.222485391,8.464947056,9.802815373,10.01301126,11.90092857,8.683610435,8.425193082,9.615311382,9.89718662,8.216279188,10.24352718,9.223374727,9.084254789,8.801633514,9.230520328,8.512447187,9.346919323,8.821640823,8.833218819,10.53378191,9.921336659,10.89391246,10.56298865
Ddx58,4,40150806.0,40186861.0,8.430504658499999,7.945651011,7.543397608499999,7.869966325,7.654207812,7.8629282055,8.1363039225,8.246345296,7.879456799,8.3348353215,8.1364238985,8.580279920999999,7.5955363044999995,8.092629974,8.210143775999999,8.410350353,7.97535414,8.0618922165,7.6166261275,8.613913609,7.019550055,7.708420557,7.661828230999999,8.7101803285
Ddx6,9,44412981.0,44445189.0,7.2145649469999995,7.172085206,7.3451903640000005,9.3715394675,7.5970288415,9.413446846500001,7.5401081125000005,7.346434144,8.7300392785,7.580700143,7.3948565785,7.7738715845,8.913747525,7.598931512,7.1788911005,7.742203111,8.606370526,9.2364685525,8.434013389,7.40037419275,8.6047608515,9.3938245955,9.164141687,9.603096207
Dek,13,47180144.0,47201569.0,7.2180202065,7.3737750455,6.7940677335,8.102684959000001,7.341185759,8.647132535999999,7.1021693379999995,6.882488798,7.926012031499999,7.1123797135,6.887426977,7.051272737,7.7507201995,7.3028069525,7.255180789,7.227926236,7.678949707499999,8.0372451655,7.359003651,7.02586723775,7.959891707,7.930658191999999,8.420441493,7.5141309475
Dexi,16,10530300.0,10543147.0,7.3410067219999995,8.024883219000001,8.141252625,7.117316430333333,7.212968552333333,8.023156462333333,7.095253496000001,7.193883167,7.879925791999999,7.153063436666667,8.08860062,8.241163884,7.1786794443333335,8.000091116666667,7.182448218666667,7.942675067666667,7.957602401333332,7.276398526666667,8.054472759,7.946955549666666,8.108350163999999,8.195933087666667,7.237994185333332,8.245548951333333
Dgat1,15,76332445.0,76342381.0,10.91170603,11.43984994,11.37562328,12.40140164,11.8757563,11.5640754,11.80490782,12.1598854,12.00153057,11.69766298,11.67660137,11.71448706,12.32601604,11.18729476,11.7831352,11.06529534,12.05853085,11.80759674,12.34269958,12.04404039,12.0387787,11.89045223,11.58335075,12.8420903
Dgat2,7,106302173.0,106331223.0,12.09569495,12.32387552,12.23220101,11.90722445,12.07294876,11.5453503,11.71448706,11.87277444,11.29446099,12.14150195,11.84178588,12.33822227,11.75909924,11.85333195,12.09707602,11.4139652,11.52202983,11.04755064,11.91155478,12.121164005,10.80316893,12.13432169,11.90255362,12.44109596
Dgkd,1,89812155.0,89841064.0,11.49175566,12.25026419,11.43216362,10.99312658,11.79178879,11.65921776,11.45328948,11.21777981,11.09932262,11.7227361,11.54288121,11.97315976,11.1029791,11.68585495,11.61614992,11.4675109,10.80726266,11.17831937,10.60654958,11.450394755,11.37767681,10.85611672,11.27245631,11.2894432
Dgkh,14,78969416.0,79124896.0,6.661535074,7.055675351,6.537830446,7.695155008,7.052639183,8.263591051,6.838490667,6.894376147,7.651067843,7.092038648,7.146377887,6.872352643,8.399259698,6.874990162,6.897561613,7.156930911,7.487475688,8.214723595,7.570066834,6.5711531015,7.436071311,7.951359193,7.540293235,9.018931962
Dhrs9,2,69218502.0,69242590.0,8.437389671,8.496849475666666,7.997046360333333,8.869678391666667,8.218951909333333,9.019591716666667,8.673583010333333,8.638921033666668,8.430552860666667,8.83136273,8.265940430333332,9.122136989333333,8.515073190666667,8.797430028333332,8.471332103,8.442760557666666,8.299813448,8.799212181333333,8.405396899333333,8.771427160666667,8.442792917,8.750748924333333,8.564030166333334,9.771169308333333
Dhx15,5,52541448.0,52581758.0,10.63110005,11.21410166,10.6294886,10.85519247,11.2711361,11.56926298,10.48401911,10.61400323,10.91628862,10.95399093,10.43266431,10.80981956,10.42993452,10.86575287,10.91958052,10.5070106,10.46130045,10.58564568,10.31866432,10.335968895,11.39505538,10.74060867,11.33951557,10.51846302
Diap2,20,126284278.0,127000370.0,7.073932000999999,7.2580871725,7.343572963,8.4213652705,7.609809667,7.8801451885,7.1222961215,7.2682323835,8.0587159315,7.388970092999999,7.2432053815,7.347047177,8.4242865885,7.291503286999999,6.928947972,7.405530049999999,8.0684477875,7.9504870125,8.1471553685,7.23097669,8.477246777,8.4419406885,8.007504110500001,8.276829872499999
Dicer1,12,105925952.0,105990162.0,8.280245951,7.894823475,7.575868184,7.821880025,7.784095645,7.820205137,8.408849839,8.256656389,8.20635105,8.036811742,8.323008916,8.0954703,7.347906248,7.979254435,8.240869778,8.452038833,8.231148792,8.49840846,7.887156468,8.2174808765,7.233239499,8.173324661,7.785965678,7.949433293
Dleu2,14,62262253.0,62302022.0,9.331392561,10.33514741,10.03684729,9.881673664,10.01564351,9.683674527,10.05377793,9.635665833,10.24292506,10.15608409,9.97573321,10.20868553,9.890057782,9.792905661,10.13053609,9.171326771,10.45720139,9.645069551,10.21514158,9.8862127255,10.06174024,9.682598743,9.993853973,10.82135976
Dmwd,7,19661598.0,19668125.0,8.084102162,7.4053758975,7.5333313975000005,7.639855379,8.1518281775,8.2965703835,7.961790747,8.543955693000001,7.303861349,8.0238354595,7.8621816744999995,9.093521563,7.92058821,8.465285680000001,8.228144365,7.1244371525000005,8.03002326,7.1144658455,7.1296763895,8.633562328,8.134839945,7.3883685045,7.9995732835,7.066307887500001
Dnahc8,17,30763936.0,31012209.0,8.598063938,7.575249755,9.528601741,8.019869639,8.828613432,8.367995177,7.9611666,7.892091025,8.048136772,8.580139833,8.967257861,7.639027746,8.653862746,7.66031907,8.297592765,8.946760901,8.150526855,8.890080671,9.213430384,8.8780169835,8.726740723,8.400298678,7.707509269,7.503401295
Dnajb9,12,45306884.0,45311055.0,7.4200506365,8.050169073,7.1661213974999995,7.279208599,7.965835867,7.940633235,7.5856869499999995,7.4011805299999995,7.069447520500001,7.912623224000001,7.1984670565,7.847478710000001,6.9574664965,7.781283536,7.4228252115,7.5258903964999995,6.9752535425,6.857782912,6.9447648285,7.4626630812500006,7.4221340965,7.285224991,7.732014373,7.719140297499999
Dnajc5,2,181255190.0,181289838.0,10.963258885,10.747605594,10.653590721499999,12.024608695,10.690061455,11.281614895,11.302179065,11.020586824999999,11.891429335,11.43737759,10.99221986,11.670574089999999,11.375866235,11.025727995,11.118478750000001,11.034520820000001,12.084680200000001,11.426273125,11.284895055,11.733378725,11.404137845000001,11.770750325,11.487974275,11.799049365
Dnase1l1,20,71518556.0,71527676.0,8.104203718,8.558731038,8.172493826,7.841750187,8.791757367,8.694166525,8.3051488,8.115035559,7.674019894,8.484647861,8.07820881,8.376359698,7.428825586,8.249546691,8.250470832,7.889639624,7.522667891,7.572799775,7.847343893,8.017794412,8.29357041,7.76935218,8.680693419,7.978268922
Dnmt1,9,20711653.0,20757317.0,10.4743749,10.63637202,10.07735187,9.937678401,10.4811839,10.45389497,9.886555221,9.909794311,9.833977487,9.983942105,10.11142307,9.807445907,9.903483834,10.20924294,10.21342632,10.1853605,9.521927225,9.85951379,9.605149698,9.711416595500001,10.35905126,9.798477152,10.16163449,9.10277207
Dpagt1,9,44134928.0,44141683.0,11.03821814,10.26594692,10.28635939,10.59770605,10.62248138,10.14201403,10.26143699,10.84709746,10.67343125,10.12031147,10.41765225,10.13240407,10.49536299,10.65406224,10.5563857,10.9356007,10.95399093,11.2241381,10.63488408,9.917480828,10.70815024,10.40582702,10.54777393,9.917720027
Dpp7,2,25207796.0,25211879.0,9.671956345,9.014266859,8.991356184,9.123133029,9.442362192,8.863611323,9.66991881,9.375029928,9.393346203,8.799670559,8.78879082,8.510819698,9.621968686,8.895024551,8.774046317,8.826279882,8.305404603,9.222935953,9.101555896,9.165303799499998,8.475989719,9.217094217,9.516928195,8.986804845
Dpp9,17,56326105.0,56358259.0,8.878190773,8.646579953,9.011385165,8.449279992,9.111328322,7.888938338,8.563121578,8.909183164,8.656996902,8.078750848,8.833891393,8.323674894,8.413777375,8.51209646,8.895024551,8.903035732,8.831662447,8.517668907,8.908779321,8.637090888,8.294988626,8.998143398,8.762043428,8.050456358
Drd2,9,49148732.0,49216282.0,6.610299414,7.702309192,7.822124333,6.974408465,7.594514971,6.534853845,7.535226042,6.479528009,7.56776131,7.459780988,7.711692929,8.219371112,7.049610835,7.153289439,6.680484389,6.391412845,6.837225479,6.709775699,7.634477193,6.6037709495,6.525862441,7.233543388,7.019755896,7.298345207
Dtx3,10,126627434.0,126632784.0,9.92297301,9.71733118,9.859984352,9.507297905,9.630172049,9.143317288,9.868240929,10.03565463,9.817218765,9.527071384,9.959776115,9.23457022,9.80893794,9.651541287,9.784739055,9.973499614,9.771447089,9.431813569,9.516928195,9.747460419500001,9.797972574,9.580849304,9.002398674,8.395943655
Dusp1,17,26642535.0,26645464.0,14.3242391,13.37568027,13.2394764,15.14628053,15.6565671,14.70537046,15.71729681,15.76046209,14.21083104,15.66913421,14.78399902,15.55159547,12.64495575,14.45350139,14.26406684,14.56970722,15.18098588,15.07592601,13.73740693,15.149502845,13.82705296,15.30181549,13.97589539,15.48778762
Dusp2,2,127161895.0,127164112.0,7.773358346,7.920428585,8.552514701,8.202170493,8.515153828,7.936724486,8.755950754,8.734672021,8.12623823,8.452975503,8.3815394,7.992184632,7.498995118,8.790294756,7.902480338,8.705620909,8.588884763,8.490764292,8.420516414,8.622119667,8.027097521,8.53851345,8.484647861,8.251040578
Dusp6,10,98725865.0,98730118.0,9.234946887500001,9.3122324295,9.093836543,8.385659638,9.2506763495,9.487498824,9.601237033,9.544634726,9.0538678755,9.6679063365,9.0364431515,9.996720187,8.7554650875,9.368231879,9.315450326499999,9.0578728945,8.8981143175,9.3267320955,8.453787780999999,9.58670646625,9.2082941975,9.1837269585,9.1691259145,9.940228455
Dyrk1a,16,94791617.0,94916674.0,7.8627378055,8.6422609585,8.012797963,7.739577778999999,8.432496181000001,8.449125817999999,7.7990773665,7.8134871365,7.7109389065,8.215564938,7.7644899595000005,8.4940054345,7.289584587,8.030390677,7.952385347,7.967488456,7.2671604045,7.5395307145,7.162218712,7.92871597075,8.022026168,7.6410244695,7.8931771085,7.9500843665000005
E130306D19Rik,4,43509014.0,43512567.0,10.5696468,10.62714487,10.42104606,10.28223497,10.69825658,9.818620879,10.41892191,10.52809266,10.8487993,10.24867567,10.77614352,10.03884074,10.456477,10.48608843,10.6749933,10.68422139,10.83477366,10.28031076,10.1985389,10.2370685475,10.06955315,10.54131948,10.17009642,9.334968293
E430025E21Rik,15,59163552.0,59205707.0,7.851403461,8.479295775,7.820664907,7.430510054,8.403490833,8.42194135,7.690397313,7.760936494,7.354538674,8.184746859,7.893400267,8.53851345,7.559319617,7.908390493,7.755913038,7.844404102,7.204191064,7.376181577,7.395221618,7.696108563499999,7.889639624,7.722178967,8.261841239,7.574815358
Ear1,14,44396430.0,44397304.0,14.07545413,14.89802948,13.96892874,13.91103365,15.26148935,15.6565671,14.29790469,14.16775913,14.34186648,14.39013355,15.15722161,14.63696781,13.91865518,14.23839314,14.8234184,14.18464324,13.84000153,12.87018235,14.50016505,14.871692805,15.43718496,14.93913339,14.53743919,14.3242391
Ear10,14,44500385.0,44501224.0,11.8779463855,13.220019645,11.472225481999999,10.8834498385,13.267364104999999,13.59539014,11.7322579565,11.0700120855,11.255877435,11.382265786000001,13.050288425000002,11.7759262795,11.05604408,11.4126794495,11.9390033065,11.237804269,10.8783945055,9.8646491585,11.503480545,12.26000274225,12.6623688495,11.408524488,11.2198065745,11.608462832
Ear11,14,51874941.0,51875787.0,7.16464036,12.79389742,12.4888641,11.50680109,12.348846,12.51143034,12.39030735,6.984959002,11.84459853,12.32601604,12.09707602,12.24793221,6.754693494,7.302746647,6.791662367,6.789810426,12.21625464,12.07294876,11.83342636,7.227779156,12.26176601,11.78718727,12.27379095,11.46651325
Ear2,14,44680319.0,44681199.0,13.266981853999999,13.657169260000002,13.182074256666667,13.053178336666667,14.01259701,14.202245413333335,13.49259509,13.32445806,13.357096373333334,13.181345876666668,14.38593301,13.22005126,13.142306236666665,13.454210173333331,13.827871883333332,13.350992483333334,13.088770254666665,12.176200489000001,13.873703773333332,13.944131108333332,14.424005039999999,13.7142129,13.494994316666668,13.3077272
Ear3,14,44680321.0,44681194.0,9.717013897000001,11.614612945,9.404467609000001,9.1299283435,11.631589785,12.177066305,9.719162798500001,9.083368946499998,9.3684996815,9.852651013,10.927129152,10.0610774965,8.843210002,9.6002440385,9.990053872499999,9.413443255,8.543904312,7.751358294,9.3017644155,10.24064451375,11.34574419,9.444085934,9.842593718500002,9.4565069115
Ear6,14,52473443.0,52474318.0,10.851515908,11.0791459185,9.81621401,9.737806764,11.875032875,11.91979242,10.2183620865,10.676055775,10.253899834999999,9.987780874,12.05031196,10.081407104,10.489138651,10.898749064499999,11.604270123,10.3482778405,9.763772084,8.493661517,10.698376807,11.96698441525,11.558028018,11.062599067499999,9.959516605000001,10.2868558935
Eed,7,97103166.0,97129493.0,9.944877283,10.75188209,10.08650728,9.803875995,10.29614573,10.78661884,9.732158883,9.479194591,9.446059251,10.42341857,9.510707682,10.57028076,9.513053001,10.13749647,10.01347988,9.681569681,8.899099425,9.254242524,8.796910295,9.8605565265,10.10151682,9.480783434,10.15199255,10.04233301
